EPISODE_ID,SEASON_NAME,EPISODE_NUM,EPISODE_NAME,EPISODE_OVERVIEW,EPISODE_AIR_DATE,EPISODE_RTM,EPISODE_STILL,GUEST
2283294,요괴메카드 시즌 1,17,리안의 깨달음,리안과 도깨비단(다비& 다나)의 요괴 배틀! 리안에게 승리할 수 없을 것을 직감한 도깨비단은 승부에서 이기기 위해 음모를 꾸미고 이로 인해 리안은 제시간에 경기에 참석하지 못하게 된다. 그렇게 첫 번째 경기에서 도깨비단은 기권승을 거두게 되고 가까스로 도착하게 두 번째 배틀 직전 경기장에 도착한 리안! 도깨비단에게 뜻밖의 제안을 하는데...,2018-12-29,12,,
2283295,요괴메카드 시즌 1,18,정령들의 수다,"공원에 모여 앉아 테이머 인기투표를 하는 정령들! 최고의 인기 테이머는 누구?! 한편, 요괴배틀 8강전의 서막이 오르고...첫 번째 경기는 이소벨과 기운찬의 대결로 진행된다. 모두의 예상을 깨고 선전하는 ""미스터 문""과 고전하는 ""호랑나비""! 과연 이 흥미진진한 배틀의 결과는?!",2019-01-05,12,,
2283297,요괴메카드 시즌 1,19,무림의 고수 당랑불패,"호랑나비와의 대결 중 감기몸살로 갑자기 쓰러진 미스터문! 미스터문은 기권하자고 하지만 포기하지 말자는 기운찬의 말에 다시 한번 힘을 내기로 한다. 한편, 반다인의 우신곤과 사마천의 당랑불패와의 대결이 펼쳐지고, 최강 정령이라고 불리는 '우신곤'을 상대로 전혀 밀리지 않는 '당랑불패'. 그런데 뭔가 이상하다. '당랑불패'가 오히려 자신의 테이머인 사마천에게 명령을 내리고 있는데?!?",2019-01-12,12,,
2283298,요괴메카드 시즌 1,20,험담치를 잡아라!,"4강전을 앞두고 바닷가를 찾은 나찬과 친구들! 그런데 바닷가에서 수영을 하고 돌아온 친구들이 뭔가 이상하다? 친구들은 서로를 헐뜯기 시작하고, 이는 물고기 요괴 험담치의 소행으로 밝혀지는데...",2019-01-19,12,,
2283299,요괴메카드 시즌 1,21,새로운 무대,"리안과의 준결승전을 앞두고 이전처럼 이천숭이와 뻔도야지가 험담치의 헐뜯기 기술에 당할까 봐 고민에 빠진 나찬! 이천숭이와 뻔도야지에게 ""물론이지""게임을 제안한다. 그리고 시작된 나찬과 리안의 준결승 경기! 준결승 경기는 새로운 무대, 즉 지형지물이 생긴 배틀필드에서 펼쳐지게 되는데...",2019-01-26,12,,
2283300,요괴메카드 시즌 1,22,예측불허 팀배틀,"이천숭이가 몽땅붙여자석에 붙은 사이, 기회를 놓치지 않고 공격하는 리안과 달리마. 에반이 구하려고 하지만, 이천숭이를 구하는 것이 쉽지 않다. 과연 나찬은 결승전에 진출할 수 있을까?",2019-02-02,12,,
2283301,요괴메카드 시즌 1,23,영원한 맞수,반다인과의 준결승전을 앞둔 이소벨 이번에는 반드시 이기기 위해 호랑나비와 맹훈련을 한다. 하지만 경기가 시작되고 뜻밖의 상황이 벌어지는데... 과연 결승전에 진출하는 것은 누구일까?,2019-02-09,12,,
2283303,요괴메카드 시즌 1,24,새로운 요괴라이더,"새로운 요괴라이더 '비스트킹'을 얻게 된 도깨비단! 비스트킹과 잘 맞는 요괴, 독소갈까지 테이밍하여 나찬에게 대결을 신청하는데... 과연 비스트킹은 어떤 능력을 가지고 있을까?",2019-02-16,12,,
2283305,요괴메카드 시즌 1,25,결승전 나찬 대 반다인,,2019-02-23,12,,
2283306,요괴메카드 시즌 1,26,우주의 문이 열리다,,2019-03-02,12,,
2283473,헬로카봇 시즌 8,16,바다에서 사라진 소녀,환경에 대해 연설을 하는 민디라는 아이! 지구의 환경을 지키자고 말하는 멋진 친구야! 우리도 민디를 본받아 환경을 지킨다! 앗! 민디가 탄 배가 바다에서 실종됐대! 카봇! 너희들의 도움이 필요한 때야! 소녀가 사라진 바다로 공간 이동! 카봇과 함께 소녀를 찾고 바다를 지켜라!,2020-04-19,11,,
2283474,헬로카봇 시즌 8,17,이상한 자판기,동전을 넣으면 음료수가 나오는 자판기! 우리도 자판기에서 음료수 먹고 가자! 앗! 뭐지? 자판기가 물건을 훔쳐간다! 동전에다 지갑까지 탈탈 털어가다니! 카봇! 저 자판기를 빨리 잡아야 해! 자판기를 추격하면서 벌어지는 대소동! 이상한 자판기를 잡으러 우리가 간다!,2020-04-26,11,,
2283475,헬로카봇 시즌 8,18,별사탕을 찾아줘,사탕 중에서 가장 맛있는 사탕은 뭘까? 바로 캔디별에서 떨어지는 별사탕이래! 캔디별이 백 년마다 지나가며 떨어진다는데? 앗! 나쁜 아저씨가 우리 별사탕을 뺏어갔어! 하지만 카봇이 함께라면 문제없지! 근데 아저씨가 또 이상한 음모를 꾸민다!,2020-05-03,11,,
2283476,헬로카봇 시즌 8,19,택배 배달은 힘들어,앗! 택배다! 주문한 물건이 도착한 거야! 그런데 택배를 하시는 건 엄마 친구분? 택배 배달이 너무 밀려서 많이 바쁘시대! 이를 돕겠다고 하시는 우리 엄마! 하지만 엄마가 서두르면 항상 문제가 생기는데! 카봇! 너희들의 도움이 필요해! 소중한 택배! 우리가 도와드리자!,2020-05-10,11,,
2283477,헬로카봇 시즌 8,20,세차 로봇을 막아줘,"어휴! 자동차도 한눈팔면 금새 지저분해지네! 누가 세차를 깔끔하게 해주면 좋겠다! 그 때 등장한 최신형 세차로봇, 세차고! 세차로봇의 솜씨는 정말 대단한데? 으악! 로봇이 갑자기 사람들을 공격한다! 카봇! 뭐든 닦으려는 세차로봇을 막아줘! 이상해진 세차로봇 막기! 모두 작전 개시!",2020-05-17,11,,
2289343,헬로카봇 시즌 8,21,용룡아 비를 부탁해,어! 이지은 기자님이 섬에 취재를 가셨네! 아우라 섬이라는 곳에 엄청난 산불이 났대! 이대로는 섬과 동물들이 모두 위험해! 카봇! 함께 불을 끄고 동물들을 구하자! 점점 거세지는 산불을 끌 방법이 없을까? 아! 맞아! 용룡이의 소원이 있었지! 용룡이와 카봇의 힘을 합쳐 모두 출동이다!,2020-05-24,11,,
2289360,최고다! 호기심딱지 시즌 4,69,출동! 리모컨 부대,세자와 임금에게 생긴 신문물 TV! 그런데 리모컨은 어떻게 작동하는거지? 리모컨이 작동하는 방법을 리모컨 사격수 적외선과 함께 알아보자!,2020-05-28,,,
2289361,최고다! 호기심딱지 시즌 4,70,부글부글 콜라가 펑,콜라를 흔들던 산적들! 콜라가 펑! 하고 터졌다고? 이산화탄소와 함께 콜라를 흔들면 왜 터지는지 알아보자!,2020-05-29,,,
2297067,최고다! 호기심딱지 시즌 4,71,변기 뚜껑과 대장균의 비밀,멀쩡하던 세자가 장염에 걸렸다!? 그 이유가 변기 뚜껑을 닫지 않아서...? 세자가 장염에 걸린 이유를 대장균에게 배워보자!,2020-06-04,,,
2297068,최고다! 호기심딱지 시즌 4,72,햇빛의 무지개 서커스,무지개를 찾으러 나선 도로시와 친구들! 지친 친구들이 떠나고 힘들어하던 도로시 머리 위로 무지개가 뜬다! 햇빛 서커스단에게 무지개의 원리를 배워보자!,2020-06-05,,,
2297588,헬로카봇 시즌 8,22,폭주족이 달라졌어요,아으! 시끄러! 한밤중에 이게 무슨 소리지? 소리의 범인은 모터사이클을 타는 폭주족들! 밤마다 동네를 시끄럽게 하고 다니네! 이러다간 동네 사람들이 한숨도 못 잘 거야! 카봇! 저 폭주족들 좀 잡아줘! 저 폭주족들을 착한 사람으로 만들 수 없을까? 동네와 교통질서를 위해 우리가 간다!,2020-05-31,11,,
2306665,최고다! 호기심딱지 시즌 4,73,어질어질 빈혈,서울에서 온 진주에게 반해 진주를 따라 편식하는 봉구! 봉구가 빈혈로 쓰러졌다!? 적혈구 장례식과 탄생으로 우리 몸속 원리를 알아보자!,2020-06-11,,https://image.tmdb.org/t/p/original/3vEptl0ZnDzXooKhnBglJK5oisc.jpg,
2306666,최고다! 호기심딱지 시즌 4,74,조심! 드라이아이스맨,중전을 위해 아이스크림을 준비한 임금님! 드라이아이스를 만진 중전의 손이 동상에 걸렸다!? 드라이아이스맨과 드라이아이스의 원리에 대해 알아보자!,2020-06-12,,https://image.tmdb.org/t/p/original/joRg5NywF5aZIJvIAl7QK8YdFpG.jpg,
2306907,헬로카봇 시즌 8,23,알까고를 이겨라,"어휴! 알까기 하는 것도 정말 쉽지 않네! 알까기 대회에 나가서 멋지게 이기고 싶은데! 아! 카봇에게 연습을 도와달라고 해볼까? 카봇과 함께 하는 알까기 연습! 엥? 나쁜 아저씨와 누나도 대회에 나간다고요? 이상한 알까기 로봇, 알까고와 함께? 그렇다면 정정당당하게 알까기로 승부다!",2020-06-12,11,,
2314250,최고다! 호기심딱지 시즌 4,75,코감기! 귀를 조심해,코봉이의 귀가 잘 안 들려!? 코감기로 코를 심하게 풀다가 중이염이 생긴 코봉이! 고막 선생님과 귀에 대해 배워보자!,2020-06-18,,https://image.tmdb.org/t/p/original/mpFE4izyJnVBjI7DpjqLEsnV7iT.jpg,
2314780,헬로카봇 시즌 8,24,간이역 박물관,"응? 기차역이 문을 닫는다고요? 엄마가 중학생 때 친구랑 헤어졌던 그 역이야! 이대로 사라지기엔 아까운 기차역! 그래서 엄마가 내놓은 작전, 간이역 박물관! 기차역을 오래오래 기억되는 곳으로 만드는 거야! 카봇! 또 한번 시간여행을 해야겠어! 간이역 박물관을 위해 다 함께 시간 이동이다!",2020-06-19,11,,
2314781,최고다! 호기심딱지 시즌 4,76,지구 수비대와 오로라,비단이 많다는 북극으로 가게 된 해적들! 하지만 비단은 없고 추위에 떨다 돌아가려는 해적들 머리 위로 오로라가!? 지구 수비대와 오로라의 원리를 알아보자!,2020-06-19,,https://image.tmdb.org/t/p/original/oKP8AAhbCl3gySxm1b8vyRAYl7K.jpg,
2322600,최고다! 호기심딱지 시즌 4,77,땀 냄새의 정체,땀을 흘리고 씻지 않은 돌도사! 제자들이 땀 냄새를 맡고 쓰러진다!? 피부의 세균과 함께 땀 냄새의 정체에 대해 알아보자!,2020-06-25,,,
2322601,최고다! 호기심딱지 시즌 4,78,"공기들의 장풍 대결, 장마","비 소식을 무시하고 여행을 떠난 산적들! 계속 오는 비에 섬에 갇히게 되는데!? 오 사부, 북 사부와 함께 장마에 대해 알아보자!",2020-06-26,,https://image.tmdb.org/t/p/original/oanoHJq84ARDMAib37X9jGuPwok.jpg,
2324746,헬로카봇 시즌 8,25,황금알을 낳는 타조,우와! 황금알을 낳는 타조가 왔다고? 세계를 돌아다니며 평화의 황금알을 낳아준대! 그런데 라인 일당이 타조를 노리고 있어! 타조는 그 사이 멋대로 도망을 쳤고! 이거 정말 황금알 때문에 난리도 아니야! 카봇! 다 같이 타조를 찾으러 가자! 과연 타조의 황금알을 볼 수 있을 것인가!,2020-06-26,11,,
2336174,헬로카봇 시즌 8,26,어린이 보호구역을 지켜줘,친구들! 다들 어린이 보호구역을 알고 있어? 운전자도 어린이도 모두 질서를 지켜야 해! 그런데 어린이보호구역에 누군가 불법주차를? 그럼 우리가 가만히 있을 수 없지! 카봇과 함께 하는 교통질서 작전 개시다! 모두가 길조심을 하도록 돕는 거야! 사고 없는 행복한 세상을 위해 우리가 간다!,2020-07-03,11,,
2336175,최고다! 호기심딱지 시즌 4,79,모기의 비밀 요원,산적을 소탕하려고 숨어있던 포졸들! 모기에 물려 간지러워 긁다가 발각되게 되는데!? 비밀 요원과 함께 모기의 비밀에 대해 알아보자!,2020-07-02,,,
2336176,최고다! 호기심딱지 시즌 4,80,곰팡이 습격 사건,순이가 준 빵을 소중히 여기던 봉구! 빵을 감춰두고 아껴먹다가 배탈이 나게 되는데!? 곰팡이와 함께 우리 몸에 대해 알아보자!,2020-07-03,,https://image.tmdb.org/t/p/original/2SberIF4abO62WiBwV7MqPcNtg8.jpg,
2345297,최고다! 호기심딱지 시즌 4,81,열이 날 때 왜 덜덜 떨까?,"열이 펄펄 끓는데 춥다며 친구들에게 이불을 달라고 하는 봉구. 열이 날 때 왜 춥다고 하는지, 왜 몸이 덜덜 떨리는지, 그리고 열이 날 때는 어떻게 해야하는지까지! 면역 대장과 함께 알아보자!",2020-07-09,,,
2345298,최고다! 호기심딱지 시즌 4,82,구름마을의 번개 소동,시계탑을 망가뜨린 범인을 찾기 위해 코맹맹 탐정이 나섰다! 수사를 하다 번개를 맞고 쓰러지게 되는데!? 전하들과 함께 우리 몸에 대해 알아보자!,2020-07-10,,,
2354691,최고다! 호기심딱지 시즌 4,83,생명을 살리는 4분의 기적,"도둑을 쫓던 할아버지가 쓰러졌다! 포도대장이 심폐소생술로 할아버지를 살리게 되는데!? 심장, 폐와 함께 우리 몸에 대해 알아보자!",2020-07-16,,,
2354692,최고다! 호기심딱지 시즌 4,84,목마른 피 사총사,무더운 여름 날 보물을 찾아나선 해적들! 하지만 물을 챙기지 않아 의식을 잃고 쓰러지게 되는데!? 피 사총사와 함께 우리 몸에 대해 알아보자!,2020-07-17,,,
2359480,출동 슈퍼윙스 시즌 6,16,에피소드 16,,2021-11-08,12,https://image.tmdb.org/t/p/original/93PRdK6DE3LlfZRuz1nI6d1MSbG.jpg,
2359481,출동 슈퍼윙스 시즌 6,15,에피소드 15,,2021-11-09,12,https://image.tmdb.org/t/p/original/bae9BvY6mKelN0YieqWswuZTCY1.jpg,
2359482,출동 슈퍼윙스 시즌 6,3,에피소드 3,,2021-11-11,,https://image.tmdb.org/t/p/original/wN5P88SWf6dpzZP0m394mJbsRm2.jpg,
2359483,출동 슈퍼윙스 시즌 6,4,에피소드 4,,2021-11-12,,https://image.tmdb.org/t/p/original/yaDz9v9B7EadILdPCRZrsSIqTVv.jpg,
2359484,출동 슈퍼윙스 시즌 6,2,에피소드 2,,2021-11-15,,https://image.tmdb.org/t/p/original/v7n7SlgT9jzSPh5pHYKq6lCPhwW.jpg,
2359486,출동 슈퍼윙스 시즌 6,1,에피소드 1,,2021-11-16,,https://image.tmdb.org/t/p/original/cmq5i8HOinlyQf81IXaJ56fFNkw.jpg,
2359487,출동 슈퍼윙스 시즌 6,6,에피소드 6,,2021-11-18,,https://image.tmdb.org/t/p/original/x9VtixmjS0E8j4PIgWaYJzFhRbR.jpg,
2359488,출동 슈퍼윙스 시즌 6,11,에피소드 11,,2021-11-19,,https://image.tmdb.org/t/p/original/q5ZGCilBwGMqfp3Z4I8DBf8d69W.jpg,
2359490,출동 슈퍼윙스 시즌 6,13,에피소드 13,,2021-11-22,,https://image.tmdb.org/t/p/original/8gokKOY058KMIo2wHrHTKrnVcLN.jpg,
2359491,출동 슈퍼윙스 시즌 6,14,에피소드 14,,2021-11-23,12,https://image.tmdb.org/t/p/original/eRr7uvT4doTgUzU7aQGttMB3rEM.jpg,
2359492,출동 슈퍼윙스 시즌 6,9,에피소드 9,,2021-11-24,,https://image.tmdb.org/t/p/original/bLTVKO6LtJcL0lOyF81yUbNMsXU.jpg,
2359493,출동 슈퍼윙스 시즌 6,10,에피소드 10,,2021-11-24,,https://image.tmdb.org/t/p/original/izl7RAqd422XJytoFhNmYtZ4QIZ.jpg,
2359494,출동 슈퍼윙스 시즌 6,17,에피소드 17,,2021-11-25,12,https://image.tmdb.org/t/p/original/vKZXbQ99gu1KIiiHRkfVHy6ijZZ.jpg,
2359495,출동 슈퍼윙스 시즌 6,18,에피소드 18,,2021-11-29,12,https://image.tmdb.org/t/p/original/6HmNMbUMTh05zKdV3QNPzcRzxqc.jpg,
2359496,출동 슈퍼윙스 시즌 6,26,에피소드 26,,2021-12-01,12,https://image.tmdb.org/t/p/original/wFQyBRZ5D6Sw6YRvJzIEcra6gqg.jpg,
2359497,출동 슈퍼윙스 시즌 6,23,에피소드 23,,2021-12-02,12,https://image.tmdb.org/t/p/original/kzNGgCD8LiA9ovBT09Hn4McLGm5.jpg,
2359498,출동 슈퍼윙스 시즌 6,25,에피소드 25,,2021-12-03,12,https://image.tmdb.org/t/p/original/6HZxRajOFfBOkfzgvj0hRKJ7vCf.jpg,
2359500,출동 슈퍼윙스 시즌 6,21,에피소드 21,,2021-02-28,12,https://image.tmdb.org/t/p/original/v1Y946KfQqKFJRE30KFtpmMNneb.jpg,
2359501,출동 슈퍼윙스 시즌 6,19,에피소드 19,,,,https://image.tmdb.org/t/p/original/3XvdGprLZhom0ZzVxTfMOD1BTYs.jpg,
2359502,출동 슈퍼윙스 시즌 6,8,에피소드 8,,2019-05-17,,https://image.tmdb.org/t/p/original/bvoJSMEqbzT5DqozDaJIQqPS2PB.jpg,
